Post_ID,Post_Date,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level
Post_1339,2023-11-24,TikTok,#Gaming,Video,Canada,323133,316119,92969,275,Low
Post_1514,2023-10-26,Instagram,#Gaming,Post,Canada,18259,325660,50504,27761,Low
Post_1569,2022-08-07,TikTok,#Gaming,Reel,Canada,3317315,70605,61789,43169,Low
Post_1937,2023-07-11,TikTok,#Gaming,Tweet,Canada,4185814,195362,59917,7088,High
Post_2153,2022-03-06,TikTok,#Gaming,Video,Canada,311896,380243,78206,27299,Low
Post_2278,2023-10-22,TikTok,#Gaming,Video,Canada,958894,353889,26494,34577,High
Post_2311,2023-12-04,Instagram,#Gaming,Shorts,Canada,1085496,253431,33825,31215,Low
Post_2458,2022-05-21,Instagram,#Gaming,Tweet,Canada,2361266,184502,87669,13578,Medium
Post_2487,2022-03-17,TikTok,#Gaming,Reel,Canada,1373925,83584,5032,45668,Medium
Post_2488,2022-03-04,Instagram,#Gaming,Video,Canada,3287015,228853,73672,31885,Medium
Post_2526,2022-09-03,TikTok,#Gaming,Tweet,Canada,2248921,5928,68590,38086,High
Post_2613,2023-04-22,TikTok,#Gaming,Reel,Canada,3606397,21765,44898,25802,Medium
Post_2634,2022-08-10,Instagram,#Gaming,Video,Canada,4828592,471991,21120,11961,High
Post_2798,2023-10-17,Instagram,#Gaming,Video,Canada,4336522,340438,51068,2711,Medium
Post_2991,2022-01-29,TikTok,#Gaming,Post,Canada,2990444,150822,61460,24688,High
Post_3143,2022-12-29,TikTok,#Gaming,Reel,Canada,2836188,36484,53999,3938,Low
Post_3398,2023-05-06,Instagram,#Gaming,Live Stream,Canada,4530813,129661,92531,42840,Medium
Post_3929,2023-10-08,Instagram,#Gaming,Shorts,Canada,2030644,499249,11833,28123,High
Post_4086,2023-03-27,TikTok,#Gaming,Post,Canada,4946196,461146,10852,17039,Medium
Post_4264,2022-11-13,TikTok,#Gaming,Live Stream,Canada,233459,290078,20796,13785,Low
Post_4446,2023-06-10,Instagram,#Gaming,Post,Canada,637729,241923,62036,44594,High
Post_4493,2023-03-24,TikTok,#Gaming,Live Stream,Canada,3897648,255004,95891,24613,High
Post_4778,2023-09-30,TikTok,#Gaming,Tweet,Canada,1278728,429074,13570,2674,Low
Post_4855,2022-01-04,Instagram,#Gaming,Tweet,Canada,4839145,482348,51534,14880,Low
Post_4999,2023-05-23,Instagram,#Gaming,Shorts,Canada,2221665,46996,12954,42832,Low
Post_264,2022-03-11,Instagram,#Music,Tweet,Canada,4588770,448601,52948,32818,Medium
Post_392,2022-06-04,Instagram,#Music,Shorts,Canada,2267018,137209,75303,31685,Low
Post_495,2023-01-11,TikTok,#Music,Tweet,Canada,3971254,118065,64239,29490,High
Post_691,2023-09-18,Instagram,#Music,Post,Canada,2180014,59373,52726,17442,Low
Post_792,2023-04-30,TikTok,#Music,Tweet,Canada,149515,62294,99978,25533,Low
Post_837,2022-06-04,Instagram,#Music,Video,Canada,636678,43943,48909,41810,Medium
Post_871,2022-11-01,Instagram,#Music,Reel,Canada,1949651,348513,25769,15034,Medium
Post_969,2023-08-23,Instagram,#Music,Live Stream,Canada,3154913,367384,25852,41170,High
Post_1378,2022-07-11,TikTok,#Music,Reel,Canada,4125312,360231,50867,10401,Medium
Post_1456,2022-02-23,Instagram,#Music,Post,Canada,3707557,238257,87810,32469,Medium
Post_1653,2022-10-11,TikTok,#Music,Video,Canada,3917058,443581,74974,25488,Medium
Post_1735,2023-08-23,TikTok,#Music,Reel,Canada,2332745,40568,23894,29224,High
Post_1876,2023-11-28,Instagram,#Music,Post,Canada,4914449,262719,19486,33696,Low
Post_1883,2023-02-05,TikTok,#Music,Shorts,Canada,758897,484797,85360,28431,High
Post_1942,2022-05-03,TikTok,#Music,Tweet,Canada,800884,357032,15074,42750,Medium
Post_1944,2022-10-14,Instagram,#Music,Video,Canada,4979028,496075,14684,23034,High
Post_2182,2023-04-01,Instagram,#Music,Live Stream,Canada,3148704,463587,9057,13811,Medium
Post_2355,2023-01-26,Instagram,#Music,Reel,Canada,434344,82529,16899,35321,High
Post_2389,2023-07-19,Instagram,#Music,Reel,Canada,203200,218590,72764,34315,Low
Post_2438,2022-08-12,TikTok,#Music,Tweet,Canada,2816495,370066,79854,29476,High
Post_2474,2022-05-21,Instagram,#Music,Post,Canada,3495833,247723,73354,24761,High
Post_2742,2022-11-18,Instagram,#Music,Reel,Canada,2564894,135335,28533,7583,Medium
Post_2769,2022-02-21,TikTok,#Music,Reel,Canada,4909699,192610,29375,34738,High
Post_2916,2022-06-12,TikTok,#Music,Live Stream,Canada,3731215,85106,40033,6545,Medium
Post_3052,2022-03-02,Instagram,#Music,Tweet,Canada,2528462,245856,95659,33681,High
Post_3251,2022-10-29,Instagram,#Music,Video,Canada,236875,74979,9432,26615,Low
Post_3295,2022-07-10,Instagram,#Music,Video,Canada,1059321,458647,29080,38590,High
Post_3356,2022-10-24,Instagram,#Music,Reel,Canada,3725186,349303,22384,21451,Low
Post_3849,2023-03-18,Instagram,#Music,Video,Canada,3198087,152059,8360,16834,Low
Post_4039,2022-11-28,Instagram,#Music,Video,Canada,1405829,228388,4628,10107,Low
Post_4170,2023-07-28,TikTok,#Music,Reel,Canada,2791639,353316,80680,19829,High
Post_4465,2023-08-05,Instagram,#Music,Post,Canada,3144724,346002,68200,21104,High
Post_4878,2023-04-04,Instagram,#Music,Tweet,Canada,2648018,461474,69202,13596,Medium
Post_4967,2023-04-10,TikTok,#Music,Live Stream,Canada,1641650,262405,96374,42970,High
Post_154,2023-04-22,Instagram,#Tech,Shorts,Canada,41081,319140,6541,23057,Low
Post_265,2022-10-18,Instagram,#Tech,Video,Canada,485489,265199,14446,34447,Low
Post_295,2023-01-04,Instagram,#Tech,Reel,Canada,70424,392371,44740,10705,Low
Post_329,2022-05-07,Instagram,#Tech,Video,Canada,3502729,423463,33243,17585,Medium
Post_441,2023-02-04,TikTok,#Tech,Shorts,Canada,3868012,260982,45275,9713,Low
Post_637,2022-06-16,TikTok,#Tech,Post,Canada,324152,481882,93067,23282,High
Post_660,2022-10-26,TikTok,#Tech,Post,Canada,4735705,163883,66755,2312,Medium
Post_881,2023-07-03,Instagram,#Tech,Tweet,Canada,911320,397818,13388,26310,High
Post_1084,2023-03-25,Instagram,#Tech,Video,Canada,2385749,319160,12581,37720,Low
Post_1157,2023-11-23,Instagram,#Tech,Reel,Canada,4018134,476460,96568,48685,Medium
Post_1170,2023-05-22,TikTok,#Tech,Reel,Canada,1036784,398301,83508,44951,Medium
Post_1568,2022-01-13,Instagram,#Tech,Reel,Canada,1146819,153532,13633,27160,Medium
Post_1783,2023-11-14,TikTok,#Tech,Live Stream,Canada,2478731,10393,40195,18394,Medium
Post_1845,2023-10-12,TikTok,#Tech,Shorts,Canada,3139776,138605,20376,44725,Medium
Post_2531,2022-10-15,Instagram,#Tech,Post,Canada,4168696,113448,30625,48391,Medium
Post_2553,2023-12-29,TikTok,#Tech,Live Stream,Canada,3658692,209387,89681,14453,Medium
Post_2658,2022-08-18,TikTok,#Tech,Video,Canada,2250089,115248,20570,36323,Medium
Post_2876,2022-10-07,Instagram,#Tech,Post,Canada,4367832,28067,57644,1618,High
Post_2898,2023-05-08,Instagram,#Tech,Live Stream,Canada,4926887,377993,44337,34514,Medium
Post_3044,2022-04-10,TikTok,#Tech,Tweet,Canada,1648229,1939,18355,36490,Low
Post_3089,2022-02-01,Instagram,#Tech,Tweet,Canada,3652853,316401,92501,7383,Low
Post_3447,2022-04-26,TikTok,#Tech,Shorts,Canada,2053356,368117,23060,35313,High
Post_3451,2022-07-02,TikTok,#Tech,Shorts,Canada,3437467,37438,49845,42965,Low
Post_3566,2023-01-02,Instagram,#Tech,Shorts,Canada,898472,379417,26812,46208,Medium
Post_3626,2023-01-12,Instagram,#Tech,Tweet,Canada,3620053,417221,33890,43836,Low
Post_3649,2022-12-15,TikTok,#Tech,Live Stream,Canada,150156,346163,53670,17309,Low
Post_3727,2022-01-18,Instagram,#Tech,Tweet,Canada,4165773,34145,78128,48750,Medium
Post_3942,2022-07-09,Instagram,#Tech,Post,Canada,234535,251440,28477,22111,High
Post_4089,2023-06-13,TikTok,#Tech,Live Stream,Canada,4102194,444079,97665,1596,Low
Post_4242,2022-11-26,TikTok,#Tech,Live Stream,Canada,239750,232397,49163,20748,High
Post_4317,2023-12-09,Instagram,#Tech,Video,Canada,2481313,163409,29625,20363,Medium
Post_4835,2022-12-19,TikTok,#Tech,Tweet,Canada,1546650,182765,62879,44269,Low
Post_4866,2022-04-15,Instagram,#Tech,Video,Canada,3979333,296583,58040,7687,Medium
Post_4880,2023-09-08,TikTok,#Tech,Post,Canada,997234,450870,54217,11793,Medium
Post_273,2022-03-07,Instagram,#Viral,Reel,Canada,4675636,328475,4510,45120,Low
Post_335,2022-09-21,Instagram,#Viral,Video,Canada,4096574,225112,53015,15291,Low
Post_582,2023-12-06,TikTok,#Viral,Live Stream,Canada,400059,255199,28172,10919,Medium
Post_864,2022-03-16,TikTok,#Viral,Video,Canada,364719,189328,82087,44366,Low
Post_977,2023-07-04,Instagram,#Viral,Post,Canada,1444784,440354,41263,32270,Low
Post_1213,2023-07-10,Instagram,#Viral,Video,Canada,2950546,305105,99587,34102,Medium
Post_1329,2023-12-20,Instagram,#Viral,Reel,Canada,4223266,5635,13422,13879,Low
Post_1369,2023-10-26,TikTok,#Viral,Post,Canada,963137,158489,94198,2651,Low
Post_1661,2022-09-29,TikTok,#Viral,Reel,Canada,461093,115868,97631,836,High
Post_1830,2022-07-16,TikTok,#Viral,Live Stream,Canada,3362238,278723,94008,22654,Medium
Post_2129,2022-09-29,TikTok,#Viral,Live Stream,Canada,1274494,317324,32727,21300,High
Post_2180,2023-07-24,Instagram,#Viral,Tweet,Canada,4004581,192354,3305,2480,Low
Post_2331,2022-11-25,Instagram,#Viral,Shorts,Canada,4465663,253096,56168,30810,Low
Post_2689,2022-01-20,TikTok,#Viral,Reel,Canada,2148077,443339,88317,12054,High
Post_2980,2023-08-31,TikTok,#Viral,Live Stream,Canada,3915590,342524,23634,27590,Medium
Post_3126,2023-10-16,TikTok,#Viral,Video,Canada,1877441,110030,2062,22105,High
Post_3170,2023-12-02,TikTok,#Viral,Shorts,Canada,1756626,3030,44751,5046,Medium
Post_3315,2022-12-25,TikTok,#Viral,Tweet,Canada,1331460,406251,21371,13908,High
Post_3406,2022-01-09,Instagram,#Viral,Video,Canada,4627367,176050,52562,12843,Low
Post_3639,2022-08-14,TikTok,#Viral,Shorts,Canada,1647779,50877,74015,36438,Low
Post_3706,2023-08-24,Instagram,#Viral,Video,Canada,3779546,165023,94433,31987,Low
Post_3798,2022-12-04,TikTok,#Viral,Reel,Canada,4770390,448970,59849,18865,Medium
Post_3920,2022-01-20,TikTok,#Viral,Post,Canada,4582912,20781,5849,49216,Low
Post_3971,2023-01-29,Instagram,#Viral,Tweet,Canada,1767518,159813,39987,10720,Low
Post_3983,2022-04-28,Instagram,#Viral,Live Stream,Canada,4388298,330555,48407,35648,High
Post_4007,2023-09-24,TikTok,#Viral,Video,Canada,1424172,220254,90996,21734,High
Post_4015,2023-08-19,TikTok,#Viral,Video,Canada,4428383,105620,55893,8168,Medium
Post_4205,2022-12-17,Instagram,#Viral,Live Stream,Canada,897780,31613,86715,31460,Low
Post_4286,2022-08-21,TikTok,#Viral,Video,Canada,3490701,123912,8189,45049,Low
Post_4753,2022-06-07,TikTok,#Viral,Shorts,Canada,3905473,416515,20273,39780,Medium
Post_108,2023-06-26,TikTok,#Challenge,Reel,Germany,4655757,383024,45530,48504,Medium
Post_292,2023-04-25,TikTok,#Challenge,Post,Germany,1035819,94853,68842,31836,Low
Post_375,2022-03-24,Instagram,#Challenge,Tweet,Germany,4655360,225104,99715,47565,Low
Post_484,2022-02-12,TikTok,#Challenge,Post,Germany,2872586,304584,57452,40015,High
Post_859,2023-01-18,Instagram,#Challenge,Reel,Germany,4483470,117945,55358,30073,High
Post_933,2023-07-30,TikTok,#Challenge,Live Stream,Germany,1360958,488748,52814,21553,Low
Post_1052,2022-01-05,TikTok,#Challenge,Shorts,Germany,2631238,442816,29304,44101,Low
Post_1231,2022-12-14,Instagram,#Challenge,Tweet,Germany,1021135,442784,49480,32668,High
Post_1455,2022-02-01,Instagram,#Challenge,Video,Germany,3262707,322516,95255,21585,High
Post_1475,2023-10-22,Instagram,#Challenge,Post,Germany,990310,94516,53191,6975,Medium
Post_1497,2022-05-31,Instagram,#Challenge,Post,Germany,735519,381334,90166,35476,Medium
Post_1672,2022-09-07,Instagram,#Challenge,Live Stream,Germany,3925001,142073,88617,35526,Low
Post_1766,2023-11-22,Instagram,#Challenge,Live Stream,Germany,1876071,259700,34498,9001,High
Post_1769,2023-05-30,Instagram,#Challenge,Tweet,Germany,3656215,348583,16646,48049,High
Post_2200,2022-11-15,Instagram,#Challenge,Live Stream,Germany,3995291,237537,75689,38151,Medium
Post_2336,2023-09-11,TikTok,#Challenge,Reel,Germany,2402078,344828,57963,24529,Low
Post_2891,2023-12-20,Instagram,#Challenge,Shorts,Germany,821533,342870,79554,16318,Low
Post_3023,2022-06-08,TikTok,#Challenge,Shorts,Germany,2526800,324376,16252,9755,Low
Post_3213,2023-06-01,Instagram,#Challenge,Live Stream,Germany,827453,98572,86466,22004,High
Post_3303,2022-02-15,Instagram,#Challenge,Video,Germany,478538,205376,88710,8313,High
Post_3309,2022-10-03,TikTok,#Challenge,Video,Germany,1043395,134984,35106,42823,Medium
Post_3570,2022-06-24,TikTok,#Challenge,Shorts,Germany,884647,81091,51842,40690,High
Post_3644,2023-08-27,TikTok,#Challenge,Post,Germany,757286,460922,58039,46234,High
Post_3816,2023-09-01,Instagram,#Challenge,Shorts,Germany,2842780,3111,70197,30478,Low
Post_3932,2023-04-17,TikTok,#Challenge,Tweet,Germany,1401182,272628,22588,31504,Low
Post_4325,2023-01-29,Instagram,#Challenge,Reel,Germany,886426,77304,13067,5337,Low
Post_4495,2022-12-24,Instagram,#Challenge,Live Stream,Germany,255535,301119,9161,19777,Low
Post_4952,2022-04-09,Instagram,#Challenge,Tweet,Germany,4826210,358524,48491,825,Medium
Post_11,2023-08-09,Instagram,#Comedy,Live Stream,Germany,4070332,379894,46012,25242,High
Post_253,2023-03-23,TikTok,#Comedy,Tweet,Germany,1450112,409512,91982,9118,Medium
Post_298,2023-07-05,Instagram,#Comedy,Reel,Germany,1853392,232747,87334,27858,Medium
Post_373,2023-09-03,TikTok,#Comedy,Post,Germany,2815469,426113,93461,42629,Medium
Post_697,2023-03-12,TikTok,#Comedy,Tweet,Germany,3847801,375597,55183,38675,High
Post_1030,2022-07-08,Instagram,#Comedy,Shorts,Germany,473893,391296,16786,34510,Low
Post_1300,2023-02-10,TikTok,#Comedy,Post,Germany,1205102,220248,24146,6273,High
Post_1348,2023-10-19,TikTok,#Comedy,Shorts,Germany,4745468,126563,37361,35102,High
Post_1403,2023-06-05,TikTok,#Comedy,Video,Germany,4126231,268495,57440,8547,Medium
Post_1444,2022-11-23,TikTok,#Comedy,Reel,Germany,2972779,83040,51880,28713,High
Post_1485,2023-12-12,Instagram,#Comedy,Post,Germany,671118,362241,15395,711,High
Post_1493,2022-08-04,Instagram,#Comedy,Tweet,Germany,4751448,53228,671,10009,High
Post_1507,2022-09-12,Instagram,#Comedy,Tweet,Germany,1684045,237632,16203,33795,Low
Post_1692,2023-01-08,Instagram,#Comedy,Tweet,Germany,1586264,161483,51284,11309,Low
Post_1761,2023-07-06,TikTok,#Comedy,Post,Germany,4554044,144825,45930,8774,Low
Post_1866,2023-12-21,TikTok,#Comedy,Video,Germany,475699,432611,71088,24498,Medium
Post_1896,2022-06-22,Instagram,#Comedy,Shorts,Germany,3926645,474611,34435,33268,High
Post_2056,2023-01-29,Instagram,#Comedy,Post,Germany,2347498,130260,17988,37680,Low
Post_2235,2022-07-31,Instagram,#Comedy,Shorts,Germany,182764,157348,86537,11664,Low
Post_2504,2022-02-17,TikTok,#Comedy,Shorts,Germany,4794357,460406,36718,9386,Medium
Post_2588,2022-10-15,Instagram,#Comedy,Tweet,Germany,4990567,196104,40750,15936,Low
Post_2755,2022-03-06,TikTok,#Comedy,Reel,Germany,2331434,254470,63786,40585,Low
Post_2877,2023-01-06,Instagram,#Comedy,Reel,Germany,3972959,32049,94677,6195,Medium
Post_3027,2022-03-01,Instagram,#Comedy,Live Stream,Germany,1576922,260556,5576,916,High
Post_3055,2023-03-29,TikTok,#Comedy,Shorts,Germany,2054982,281275,53337,48762,Medium
Post_3072,2023-11-05,TikTok,#Comedy,Post,Germany,3736164,272497,47905,28553,Low
Post_3530,2022-04-19,Instagram,#Comedy,Shorts,Germany,1140110,38015,8131,7309,High
Post_3559,2022-07-05,TikTok,#Comedy,Tweet,Germany,4293616,313992,9138,35874,Medium
Post_3661,2022-07-13,Instagram,#Comedy,Live Stream,Germany,1724155,458079,9417,48609,Low
Post_3668,2023-09-30,TikTok,#Comedy,Shorts,Germany,4869354,6608,6514,1492,Low
Post_3751,2023-10-25,Instagram,#Comedy,Shorts,Germany,2834616,321819,85915,43610,Low
Post_4304,2023-04-18,Instagram,#Comedy,Video,Germany,4642714,29147,73143,24735,Low
Post_4691,2022-12-29,Instagram,#Comedy,Video,Germany,2299356,495941,11961,16485,Medium
Post_118,2023-04-05,TikTok,#Dance,Video,Germany,1838563,289125,77191,27066,High
Post_183,2022-01-10,Instagram,#Dance,Video,Germany,681752,197632,98860,19379,High
Post_231,2022-05-17,Instagram,#Dance,Video,Germany,4300552,428951,18627,12148,Low
Post_279,2022-12-08,Instagram,#Dance,Tweet,Germany,734933,421895,50675,12150,Medium
Post_364,2023-09-05,TikTok,#Dance,Video,Germany,4133077,402734,72073,18629,Medium
Post_662,2023-10-18,Instagram,#Dance,Post,Germany,1156532,111161,31021,33505,Low
Post_695,2023-10-20,Instagram,#Dance,Live Stream,Germany,3444824,395141,90673,32852,Medium
Post_898,2022-07-09,TikTok,#Dance,Shorts,Germany,2460537,203160,15349,30968,Low
Post_1163,2023-11-23,TikTok,#Dance,Tweet,Germany,2542362,339645,75620,27672,High
Post_1186,2022-06-03,TikTok,#Dance,Shorts,Germany,1435830,117831,84434,24859,High
Post_1265,2022-11-29,Instagram,#Dance,Tweet,Germany,2213124,480760,63167,20082,High
Post_1367,2022-06-12,TikTok,#Dance,Post,Germany,318179,247637,74541,9632,Low
Post_1526,2023-06-13,TikTok,#Dance,Post,Germany,2252242,248785,7800,26183,Low
Post_1598,2022-08-29,TikTok,#Dance,Shorts,Germany,3545754,223054,61984,32043,Medium
Post_2113,2023-12-29,TikTok,#Dance,Live Stream,Germany,1778307,57050,82609,28347,Medium
Post_2297,2023-11-04,TikTok,#Dance,Post,Germany,516351,64998,8340,6090,High
Post_2424,2022-06-05,Instagram,#Dance,Shorts,Germany,670647,304751,19252,4825,Medium
Post_2473,2022-06-29,Instagram,#Dance,Live Stream,Germany,2349428,91877,14035,48890,High
Post_2855,2023-12-29,Instagram,#Dance,Shorts,Germany,2100020,314357,71376,21215,High
Post_3212,2023-04-08,Instagram,#Dance,Tweet,Germany,2487151,309174,3823,14068,High
Post_3297,2023-06-07,TikTok,#Dance,Live Stream,Germany,3129394,231607,32444,7906,Low
Post_3813,2023-10-27,Instagram,#Dance,Shorts,Germany,103062,41968,72450,12902,High
Post_4130,2023-06-14,TikTok,#Dance,Post,Germany,3605374,497611,39201,48381,High
Post_4353,2023-10-08,Instagram,#Dance,Live Stream,Germany,498614,77138,95772,32235,Low
Post_4473,2023-03-20,Instagram,#Dance,Reel,Germany,1035139,212435,51821,2303,High
Post_4770,2022-05-25,Instagram,#Dance,Tweet,Germany,1334589,266552,48272,11189,Medium
Post_4817,2023-05-04,TikTok,#Dance,Post,Germany,3667805,292175,58377,2200,Medium
Post_127,2023-05-20,TikTok,#Education,Video,Germany,3859007,277223,81798,46985,Medium
Post_362,2023-08-07,TikTok,#Education,Live Stream,Germany,147632,19332,644,49459,Low
Post_515,2023-06-05,Instagram,#Education,Post,Germany,514956,250127,90852,5413,Low
Post_538,2022-08-24,TikTok,#Education,Tweet,Germany,4539531,206594,29902,9751,High
Post_587,2022-03-26,Instagram,#Education,Post,Germany,3839951,182675,74863,44718,High
Post_603,2022-08-15,Instagram,#Education,Tweet,Germany,3177760,71183,55349,7595,Low
Post_782,2023-01-01,TikTok,#Education,Post,Germany,792388,244159,98598,1399,High
Post_803,2023-11-22,TikTok,#Education,Tweet,Germany,2471057,4846,85128,38195,High
Post_1185,2022-03-08,TikTok,#Education,Reel,Germany,4698854,234921,87352,22243,High
Post_1222,2023-04-08,Instagram,#Education,Live Stream,Germany,1374292,468164,79559,11612,Low
Post_1337,2022-01-05,Instagram,#Education,Live Stream,Germany,2277825,468829,14948,24904,Low
Post_1667,2023-09-08,TikTok,#Education,Tweet,Germany,3520604,419822,8728,16207,Low
Post_1913,2023-03-22,TikTok,#Education,Video,Germany,2436327,155784,70534,8101,Low
Post_1977,2022-01-17,Instagram,#Education,Reel,Germany,3727268,498148,22306,37966,Low
Post_2381,2023-03-23,TikTok,#Education,Post,Germany,2449143,142284,86663,26545,High
Post_2766,2022-05-17,Instagram,#Education,Tweet,Germany,946340,417158,91240,25016,Low
Post_2824,2023-12-13,Instagram,#Education,Shorts,Germany,4726108,458831,19832,13777,High
Post_2930,2022-07-03,Instagram,#Education,Shorts,Germany,2757834,276600,2866,32837,Low
Post_3047,2022-01-11,TikTok,#Education,Live Stream,Germany,3849113,271549,55550,30444,High
Post_3446,2023-06-28,Instagram,#Education,Live Stream,Germany,926712,424010,3881,40154,Low
Post_3602,2022-02-18,Instagram,#Education,Reel,Germany,2535862,93339,72820,2828,Low
Post_3617,2023-09-26,Instagram,#Education,Tweet,Germany,4651459,68377,67937,30898,Low
Post_3670,2022-04-12,Instagram,#Education,Post,Germany,1147497,407471,29168,7518,Medium
Post_3879,2023-11-18,TikTok,#Education,Reel,Germany,3106785,9712,90375,41997,High
Post_3992,2022-06-09,TikTok,#Education,Post,Germany,273295,216531,53482,21529,Low
Post_4099,2022-04-15,TikTok,#Education,Live Stream,Germany,3441323,55352,47464,41887,Low
Post_4139,2023-09-04,Instagram,#Education,Tweet,Germany,1879192,424410,46366,12399,Low
Post_4276,2023-06-17,Instagram,#Education,Live Stream,Germany,635329,151415,59753,29150,Medium
Post_4314,2023-07-27,TikTok,#Education,Live Stream,Germany,4359955,213360,39553,32002,Low
Post_4517,2023-09-08,Instagram,#Education,Post,Germany,1102834,10831,8436,16461,Medium
Post_4776,2022-06-28,TikTok,#Education,Post,Germany,1461068,234320,76468,12204,High
Post_4797,2022-09-13,Instagram,#Education,Shorts,Germany,1085450,318761,68762,33987,Medium
Post_4984,2022-10-05,Instagram,#Education,Video,Germany,3012183,86188,26059,39519,Medium
Post_73,2022-12-07,TikTok,#Fashion,Post,Germany,4378457,136878,89273,41624,Medium
Post_141,2023-09-20,TikTok,#Fashion,Live Stream,Germany,682046,480038,71997,18117,High
Post_252,2023-11-07,Instagram,#Fashion,Tweet,Germany,4080585,203708,22677,23693,Medium
